-0.00924812 -66.4089 -66.4089 1 1 0
-0.0147054 -66.0832 -66.0832 1 1 0
-0.0210201 -65.6524 -65.6524 1 1 0
-0.0277053 -65.1002 -65.1002 1 1 0
-0.0340937 -64.4018 -64.4018 1 1 0
-0.0391742 -63.5352 -63.5352 2 1 0
-0.0403339 -62.8111 -62.8111 2 1 0
-0.0392838 -62.1556 -62.1556 2 1 0
-0.0365614 -61.5677 -61.5677 2 1 0
-0.0325279 -61.0324 -61.0324 2 1 0
-0.0274066 -60.5396 -60.5396 2 1 0
-0.021338 -60.0821 -60.0821 2 1 0
-0.0144108 -59.6547 -59.6547 2 1 0
-0.00667959 -59.2536 -59.2536 2 1 0
0.00182311 -58.8755 -58.8755 2 1 0
0.0110804 -58.518 -58.518 2 1 0
0.0210859 -58.179 -58.179 2 1 0
0.031841 -57.8568 -57.8568 2 1 0
0.043353 -57.5499 -57.5499 2 1 0
0.0556335 -57.2571 -57.2571 2 1 0
0.068698 -56.9772 -56.9772 2 1 0
0.0825655 -56.7092 -56.7092 2 1 0
0.097258 -56.4523 -56.4523 2 1 0
0.112801 -56.2057 -56.2057 2 1 0
0.129224 -55.9687 -55.9687 2 1 0
0.146558 -55.7406 -55.7406 2 1 0
0.164843 -55.5209 -55.5209 2 1 0
0.184118 -55.3092 -55.3092 2 1 0
0.204431 -55.1048 -55.1048 2 1 0
0.225835 -54.9075 -54.9075 2 1 0
0.248391 -54.7168 -54.7168 2 1 0
0.272168 -54.5323 -54.5323 2 1 0
0.297244 -54.3539 -54.3539 2 1 0
0.323711 -54.1811 -54.1811 2 1 0
0.351675 -54.0138 -54.0138 2 1 0
0.38126 -53.8517 -53.8517 2 1 0
0.412613 -53.6946 -53.6946 2 1 0
0.44591 -53.5423 -53.5423 2 1 0
0.481361 -53.3946 -53.3946 2 1 0
0.519221 -53.2514 -53.2514 2 1 0
0.559805 -53.1125 -53.1125 2 1 0
0.603498 -52.9778 -52.9778 2 1 0
0.650776 -52.8473 -52.8473 2 1 0
0.702233 -52.7207 -52.7207 2 1 0
0.7586 -52.598 -52.598 2 1 0
0.820785 -52.4791 -52.4791 2 1 0
0.889892 -52.3639 -52.3639 2 1 0
0.967259 -52.2523 -52.2523 2 1 0
1.05447 -52.1443 -52.1443 2 1 0
1.15338 -52.0398 -52.0398 2 1 0
1.2661 -51.9389 -51.9389 2 1 0
1.39503 -51.8413 -51.8413 2 1 0
1.54296 -51.7471 -51.7471 2 1 0
1.71321 -51.6563 -51.6563 2 1 0
1.91001 -51.5689 -51.5689 2 1 0
2.13924 -51.4848 -51.4848 2 1 0
2.40943 -51.4041 -51.4041 2 1 0
2.73361 -51.3268 -51.3268 2 1 0
3.13249 -51.253 -51.253 2 1 0
3.64061 -51.1829 -51.1829 2 1 0
4.31972 -51.1167 -51.1167 2 1 0
5.28621 -51.0555 -51.0555 2 1 0
6.71225 -51.0015 -51.0015 2 1 0
7.59807 -50.9781 -50.9781 2 1 0
8.64863 -50.955 -50.955 2 1 0
9.84191 -50.9317 -50.9317 2 1 0
11.0473 -50.9096 -50.9096 2 1 0
