0.0815203 -85.8742 -85.8742 1 1 0
0.0831807 -86.0993 -86.0993 1 1 0
0.0848995 -86.3225 -86.3225 1 1 0
0.0866806 -86.5438 -86.5438 1 1 0
0.0885284 -86.7633 -86.7633 1 1 0
0.0904475 -86.981 -86.981 1 1 0
0.0924428 -87.1969 -87.1969 1 1 0
0.0945198 -87.4111 -87.4111 1 1 0
0.0966846 -87.6236 -87.6236 1 1 0
0.0989435 -87.8344 -87.8344 1 1 0
0.101304 -88.0435 -88.0435 1 1 0
0.103773 -88.251 -88.251 1 1 0
0.10636 -88.4569 -88.4569 1 1 0
0.109074 -88.6613 -88.6613 1 1 0
0.111926 -88.8641 -88.8641 1 1 0
0.114926 -89.0654 -89.0654 1 1 0
0.118089 -89.2651 -89.2651 1 1 0
0.121429 -89.4634 -89.4634 1 1 0
0.124961 -89.6603 -89.6603 1 1 0
0.128704 -89.8557 -89.8557 1 1 0
0.132678 -90.0497 -90.0497 1 1 0
0.136905 -90.2423 -90.2423 1 1 0
0.141414 -90.4336 -90.4336 1 1 0
0.146232 -90.6235 -90.6235 1 1 0
0.151395 -90.812 -90.812 1 1 0
0.156941 -90.9993 -90.9993 1 1 0
0.162917 -91.1853 -91.1853 1 1 0
0.169375 -91.37 -91.37 1 1 0
0.176377 -91.5534 -91.5534 1 1 0
0.183997 -91.7356 -91.7356 1 1 0
0.192321 -91.9166 -91.9166 1 1 0
0.201454 -92.0963 -92.0963 1 1 0
0.211519 -92.2749 -92.2749 1 1 0
0.222671 -92.4523 -92.4523 1 1 0
0.235095 -92.6286 -92.6286 1 1 0
0.249026 -92.8037 -92.8037 1 1 0
0.264757 -92.9777 -92.9777 1 1 0
0.282662 -93.1505 -93.1505 1 1 0
0.30323 -93.3223 -93.3223 1 1 0
0.327104 -93.493 -93.493 1 1 0
0.355154 -93.6626 -93.6626 1 1 0
0.388583 -93.8311 -93.8311 1 1 0
0.429108 -93.9986 -93.9986 1 1 0
0.479256 -94.1651 -94.1651 1 1 0
0.54292 -94.3305 -94.3305 1 1 0
0.626407 -94.4948 -94.4948 1 1 0
0.740645 -94.658 -94.658 1 1 0
0.90629 -94.82 -94.82 1 1 0
1.16724 -94.9804 -94.9804 1 1 0
1.63257 -95.1375 -95.1375 1 1 0
2.55376 -95.2792 -95.2792 1 1 0
4.16237 -95.3773 -95.3773 1 1 0
6.0609 -95.4284 -95.4284 1 1 0
8.02502 -95.4583 -95.4583 1 1 0
10.0084 -95.4787 -95.4787 1 1 0
11.999 -95.4941 -95.4941 1 1 0
13.9927 -95.5067 -95.5067 1 1 0
15.9882 -95.5174 -95.5174 1 1 0
17.9846 -95.527 -95.527 1 1 0
19.9816 -95.5358 -95.5358 1 1 0
21.9789 -95.5439 -95.5439 1 1 0
23.9766 -95.5515 -95.5515 1 1 0
25.9745 -95.5589 -95.5589 1 1 0
27.9725 -95.5659 -95.5659 1 1 0
29.9707 -95.5727 -95.5727 1 1 0
31.969 -95.5793 -95.5793 1 1 0
33.9673 -95.5858 -95.5858 1 1 0
35.9657 -95.5922 -95.5922 1 1 0
37.9641 -95.5984 -95.5984 1 1 0
39.9626 -95.6046 -95.6046 1 1 0
41.9612 -95.6106 -95.6106 1 1 0
43.9597 -95.6167 -95.6167 1 1 0
45.9583 -95.6226 -95.6226 1 1 0
47.9569 -95.6285 -95.6285 1 1 0
49.9555 -95.6344 -95.6344 1 1 0
51.9542 -95.6402 -95.6402 1 1 0
53.9529 -95.646 -95.646 1 1 0
55.9515 -95.6517 -95.6517 1 1 0
57.9502 -95.6575 -95.6575 1 1 0
59.9489 -95.6632 -95.6632 1 1 0
61.9477 -95.6688 -95.6688 1 1 0
63.9464 -95.6745 -95.6745 1 1 0
65.9451 -95.6801 -95.6801 1 1 0
67.9439 -95.6857 -95.6857 1 1 0
69.9426 -95.6913 -95.6913 1 1 0
71.9414 -95.6969 -95.6969 1 1 0
73.9401 -95.7025 -95.7025 1 1 0
75.9389 -95.708 -95.708 1 1 0
77.9376 -95.7136 -95.7136 1 1 0
79.9364 -95.7191 -95.7191 1 1 0
81.9352 -95.7246 -95.7246 1 1 0
83.934 -95.7302 -95.7302 1 1 0
85.9328 -95.7357 -95.7357 1 1 0
87.9316 -95.7412 -95.7412 1 1 0
89.9304 -95.7466 -95.7466 1 1 0
91.9291 -95.7521 -95.7521 1 1 0
93.9279 -95.7576 -95.7576 1 1 0
95.9267 -95.7631 -95.7631 1 1 0
97.9255 -95.7685 -95.7685 1 1 0
99.9244 -95.774 -95.774 1 1 0
101.923 -95.7794 -95.7794 1 1 0
103.922 -95.7849 -95.7849 1 1 0
105.921 -95.7903 -95.7903 1 1 0
107.92 -95.7957 -95.7957 1 1 0
109.918 -95.8011 -95.8011 1 1 0
111.917 -95.8066 -95.8066 1 1 0
113.916 -95.812 -95.812 1 1 0
115.915 -95.8174 -95.8174 1 1 0
117.914 -95.8228 -95.8228 1 1 0
119.913 -95.8282 -95.8282 1 1 0
121.911 -95.8336 -95.8336 1 1 0
123.91 -95.839 -95.839 1 1 0
125.909 -95.8444 -95.8444 1 1 0
127.908 -95.8498 -95.8498 1 1 0
129.907 -95.8552 -95.8552 1 1 0
131.905 -95.8605 -95.8605 1 1 0
133.904 -95.8659 -95.8659 1 1 0
135.903 -95.8713 -95.8713 1 1 0
137.902 -95.8767 -95.8767 1 1 0
139.901 -95.882 -95.882 1 1 0
141.9 -95.8874 -95.8874 1 1 0
143.898 -95.8928 -95.8928 1 1 0
145.897 -95.8981 -95.8981 1 1 0
147.896 -95.9035 -95.9035 1 1 0
149.895 -95.9088 -95.9088 1 1 0
151.894 -95.9142 -95.9142 1 1 0
153.893 -95.9195 -95.9195 1 1 0
155.891 -95.9249 -95.9249 1 1 0
157.89 -95.9302 -95.9302 1 1 0
159.889 -95.9356 -95.9356 1 1 0
161.888 -95.9409 -95.9409 1 1 0
163.887 -95.9463 -95.9463 1 1 0
165.886 -95.9516 -95.9516 1 1 0
167.885 -95.9569 -95.9569 1 1 0
169.883 -95.9623 -95.9623 1 1 0
171.882 -95.9676 -95.9676 1 1 0
173.881 -95.9729 -95.9729 1 1 0
175.88 -95.9783 -95.9783 1 1 0
177.879 -95.9836 -95.9836 1 1 0
179.878 -95.9889 -95.9889 1 1 0
181.876 -95.9942 -95.9942 1 1 0
183.875 -95.9996 -95.9996 1 1 0
185.874 -96.0049 -96.0049 1 1 0
187.873 -96.0102 -96.0102 1 1 0
189.872 -96.0155 -96.0155 1 1 0
191.871 -96.0208 -96.0208 1 1 0
193.869 -96.0261 -96.0261 1 1 0
195.868 -96.0314 -96.0314 1 1 0
197.867 -96.0367 -96.0367 1 1 0
199.866 -96.042 -96.042 1 1 0
201.865 -96.0473 -96.0473 1 1 0
